# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.8.5
#@/tick	5126
#@/user_id	be5fbefd-d5d5-4cd5-a314-d2941824e53b
zhe xia 	這下	c=2 d=1.86502 t=1132
zhe xie 	這些	c=1 d=1 t=4597
zhe xue qi 	這學期	c=1 d=1 t=138
zhe yang 	這樣	c=13 d=1.00052 t=4879
zhe yang de 	這樣的	c=1 d=0.100435 t=1741
zhe yang ke yi 	這樣可以	c=1 d=1 t=3611
zhe yang ti qu 	這樣提取	c=1 d=1 t=2054
zhe ye 	這也	c=1 d=0.100003 t=4037
zhe ye hui ying xiang 	這也會影響	c=1 d=1 t=3136
zhe ye tai qiao le 	這也太巧了	c=1 d=1 t=4038
zhe yi bu 	這一步	c=0 d=0.1 t=4361
zhe yi dian 	這一點	c=1 d=1 t=4649
zhe yi hang 	這一行	c=1 d=1 t=2064
zhe ying gai shi 	這應該是	c=1 d=1 t=2957
zhe zen me you 	這怎麼有	c=1 d=1 t=3612
zhe zhong 	這種	c=4 d=1.15414 t=3881
zhe zhong neng li 	這種能力	c=2 d=1 t=3502
zhe zhou 	這週	c=1 d=1 t=3212
zhen 	真	c=1 d=1 t=1679
zhen bu cuo 	真不錯	c=2 d=1.14882 t=4653
zhen de 	真的	c=8 d=1.06912 t=5117
zhen de hao fan 	真的好煩	c=1 d=1 t=874
zhen de qiang 	真的強	c=1 d=1 t=4041
zhen de shi 	真的是	c=1 d=1 t=2756
zhen de yao qu 	真的要去	c=1 d=1 t=4799
zhen dui 	針對	c=2 d=1.98525 t=3819
zhen gai 	真該	c=1 d=1 t=5114
zhen jing 	震驚	c=2 d=1.09608 t=5100
zhen jing le 	震驚了	c=1 d=1 t=5093
zhen qi guai 	真奇怪	c=1 d=1 t=1311
zhen shi 	真是	c=2 d=0.102405 t=4024
zhen shi fu le 	真是服了	c=1 d=1 t=4025
zheng 	整	c=4 d=1 t=4675
zheng 	正	c=0 d=0.1 t=650
zheng ce 	政策	c=3 d=2.79069 t=327
zheng chang 	正常	c=1 d=1.00056 t=4624
zheng chang de 	正常的	c=1 d=0.100382 t=3323
zheng dui 	整對	c=1 d=1 t=3787
zheng gai 	整改	c=0 d=0.1 t=271
zheng gai cheng nuo 	整改承諾	c=1 d=1 t=272
zheng ge 	整個	c=3 d=1.00312 t=4846
zheng hao le 	整好了	c=1 d=1 t=2441
zheng ming 	證明	c=6 d=2.39559 t=3608
zheng ming he 	證明和	c=1 d=1 t=386
zheng ming zhi liang 	證明質量	c=1 d=1 t=3532
zheng qi 	整齊	c=1 d=1 t=2972
zheng que 	正確	c=1 d=1 t=4819
zheng que lv 	正確率	c=1 d=1 t=3360
zheng shi 	證實	c=1 d=1 t=4647
zheng ti 	整體	c=3 d=1 t=3539
zheng wu 	正誤	c=1 d=1 t=683
zheng zai 	正在	c=2 d=1.67918 t=1822
zheng zai pao de 	正在跑得	c=1 d=1 t=1549
zheng zai yun xing 	正在運行	c=0 d=0.1 t=4488
zheng zai yun xing de 	正在運行的	c=1 d=1 t=4489
zheng ze 	正則	c=0 d=0.1 t=2006
zheng ze biao da shi 	正則表達式	c=1 d=1 t=2007
zhi 	之	c=1 d=1 t=1084
zhi 	值	c=0 d=0.1 t=1937
zhi 	只	c=1 d=1 t=4765
zhi 	直	c=1 d=1 t=4011
zhi 	至	c=1 d=1 t=3334
zhi biao 	指標	c=1 d=1 t=511
zhi bu 	支部	c=0 d=0.1 t=286
zhi bu guo 	只不過	c=1 d=1 t=4019
zhi bu guo shi 	只不過是	c=1 d=1 t=1000
zhi bu nei 	支部內	c=1 d=1 t=287
zhi chi 	支持	c=2 d=1 t=5030
zhi dao 	直到	c=2 d=1.001 t=3551
zhi dao 	知道	c=0 d=0.1 t=940
zhi dao le 	知道了	c=0 d=0.1 t=4270
zhi ding 	指定	c=2 d=1 t=4955
zhi hou 	之後	c=13 d=1.79152 t=4880
zhi huan 	置換	c=1 d=1 t=1179
zhi hui 	只會	c=1 d=1 t=1807
zhi jie 	直接	c=6 d=1.66838 t=3959
zhi jie biao 	直接標	c=1 d=1 t=3938
zhi jie qu 	直接去	c=1 d=1 t=1788
zhi lei de 	之類的	c=1 d=1 t=3518
zhi liang 	質量	c=0 d=0.1 t=3531
zhi ling 	指令	c=1 d=1 t=407
zhi neng 	只能	c=1 d=1 t=3826
zhi qian 	之前	c=12 d=1.10353 t=4959
zhi qian de 	之前的	c=2 d=1 t=4772
zhi shao 	至少	c=1 d=1 t=5021
zhi shi 	只是	c=1 d=1 t=731
zhi xing 	執行	c=1 d=1 t=2947
zhi yao 	只要	c=1 d=1 t=2731
zhi yong 	只用	c=1 d=1 t=2586
zhi you 	只有	c=3 d=1.21618 t=4778
zhi yu 	之餘	c=1 d=1 t=3168
zhong 	中	c=2 d=0.100002 t=3839
zhong 	鍾	c=1 d=1 t=1143
zhong da 	重大	c=1 d=1 t=3505
zhong du 	重度	c=1 d=1 t=2662
zhong duan 	中斷	c=0 d=0.1 t=4146
zhong duan le 	中斷了	c=1 d=1 t=4147
zhong wen 	中文	c=2 d=1.71177 t=3251
zhong wu 	中午	c=2 d=1.12619 t=4066
zhong xin 	中心	c=1 d=1.00178 t=3111
zhong yao 	重要	c=2 d=1 t=3836
zhong yao mo xing 	重要模型	c=1 d=1 t=1694
zhong yu 	終於	c=1 d=0.100099 t=3762
zhong yu yao shi xian le 	終於要實現了	c=1 d=1 t=3763
zhou 	周	c=1 d=1 t=3215
zhou er 	週二	c=1 d=1 t=1465
zhou mo 	週末	c=1 d=1 t=2599
zhou san 	週三	c=2 d=1.8781 t=3070
zhou si 	週四	c=5 d=1.01356 t=3211
zhou wu 	週五	c=1 d=1 t=3206
zhou yi 	週一	c=5 d=1 t=4803
zhou yi jiao 	週一交	c=1 d=1 t=825
zhou yi wan shang 	週一晚上	c=1 d=1 t=559
zhou zeng 	驟增	c=1 d=1 t=5070
zhu 	主	c=1 d=1 t=3542
zhu bu 	逐步	c=1 d=1 t=1242
zhu ce 	註冊	c=1 d=1.09501 t=1737
zhu dong 	主動	c=1 d=1 t=738
zhu yao 	主要	c=5 d=0.101159 t=3922
zhu yao jiu sheng 	主要就剩	c=1 d=1 t=62
zhu yao kan kan 	主要看看	c=1 d=1 t=3923
zhu yao shi 	主要是	c=1 d=1 t=1606
zhu yao xian zai wo 	主要現在我	c=1 d=1 t=2479
zhu yao yin wei 	主要因爲	c=1 d=1 t=1265
zhu zhang 	主張	c=1 d=1 t=2661
zhua jin 	抓緊	c=1 d=1 t=3170
zhuan 	轉	c=1 d=1 t=497
zhuan bian 	轉變	c=1 d=1 t=30
zhuan jia 	專家	c=4 d=1.00006 t=4910
zhuan jia die dai 	專家迭代	c=7 d=1.27628 t=3709
zhuan men 	專門	c=0 d=0.1 t=2500
zhuan men zhen dui 	專門針對	c=1 d=1 t=2501
zhuang 	裝	c=1 d=1 t=4349
zhuang kuang 	狀況	c=1 d=1 t=3632
zhun 	準	c=2 d=1.98511 t=3315
zhun bei 	準備	c=2 d=1 t=4635
zhun que lv 	準確率	c=1 d=1 t=3441
zi 	子	c=1 d=1 t=4405
zi 	字	c=0 d=0.1 t=266
zi dong 	自動	c=6 d=1.3398 t=4756
zi dong hua 	自動化	c=1 d=1 t=655
zi dong xing shi hua 	自動形式化	c=3 d=1.96676 t=1220
zi dong zheng ming 	自動證明	c=1 d=1 t=1212
zi han 	子瀚	c=3 d=1.75681 t=3838
zi ji 	子集	c=2 d=1.24051 t=2958
zi ji 	自己	c=6 d=2.94808 t=4611
zi ji ba wo 	自己把握	c=1 d=1 t=4179
zi ji de 	自己的	c=1 d=1 t=3943
zi ji gao yi ge 	自己搞一個	c=1 d=1 t=1719
zi ju 	子居	c=2 d=1.63763 t=2975
zi ran yu yan 	自然語言	c=0 d=0.1 t=3133
zi ran yu yan mo xing 	自然語言模型	c=1 d=1 t=3134
zi shen 	自身	c=0 d=0.1 t=324
zi shen ling yu 	自身領域	c=1 d=1 t=325
zi wo 	自我	c=1 d=1 t=226
zi wo jie shao 	自我介紹	c=1 d=1 t=1191
zi wo pi ping 	自我批評	c=4 d=3.97017 t=199
zi xi 	仔細	c=1 d=1 t=2727
zi xi 	自習	c=1 d=1 t=1491
zi xi kan 	仔細看	c=0 d=0.1 t=4690
zi xi kan xia 	仔細看下	c=1 d=1 t=4691
zi yang 	字樣	c=1 d=1 t=3601
zi you de 	自由的	c=1 d=1 t=3388
zi yuan 	資源	c=1 d=1 t=4110
zong 	總	c=0 d=0.1 t=3447
zong shi jian 	總時間	c=1 d=1 t=3448
zou 	走	c=1 d=1 t=4103
zou lo 	走咯	c=1 d=1 t=4565
zou mao 	揍貓	c=1 d=1 t=1503
zu 	組	c=5 d=1.55234 t=2814
zu hui 	組會	c=4 d=1.35509 t=2749
zu jian 	組件	c=1 d=1 t=4843
zu zhi 	組織	c=1 d=0.100002 t=3750
zu zhi 	阻止	c=1 d=1.06079 t=3494
zu zhi cheng 	組織成	c=1 d=1 t=3751
zu zhi huo dong 	組織活動	c=1 d=1 t=281
zu zhi le 	阻止了	c=1 d=1 t=3495
zu zhi nei 	組織內	c=1 d=1 t=338
zuan dao 	鑽到	c=1 d=1 t=1083
zui di 	最低	c=0 d=0.1 t=1937
zui di zhi 	最低值	c=1 d=1 t=1938
zui gao 	最高	c=1 d=1 t=3907
zui gao de 	最高的	c=1 d=1 t=3914
zui gao quan 	最高權	c=1 d=1 t=1587
zui hao 	最好	c=2 d=1.98511 t=3072
zui hou de 	最後的	c=1 d=1 t=516
zui jia 	最佳	c=1 d=1 t=2317
zui jin 	最近	c=3 d=1 t=4128
zui jin de 	最近的	c=1 d=1 t=1946
zui xin 	最新	c=0 d=0.1 t=2314
zui xin dong tai 	最新動態	c=1 d=1 t=260
zui xin mo xing 	最新模型	c=1 d=1 t=2315
zui zao de 	最早的	c=1 d=1 t=4920
zui zhong 	最終	c=2 d=1.00209 t=4838
zui zhong mu biao 	最終目標	c=0 d=0.1 t=1479
zui zhong mu biao shi xiang 	最終目標是想	c=1 d=1 t=1480
zuo 	做	c=8 d=1.98229 t=4870
zuo 	左	c=0 d=0.1 t=69
zuo bi 	作弊	c=3 d=1.06458 t=3010
zuo chu lai 	做出來	c=0 d=0.1 t=4961
zuo chu lai le 	做出來了	c=1 d=1 t=4962
zuo dan wei 	左單位	c=1 d=1 t=70
zuo dao 	做到	c=0 d=0.1 t=4830
zuo de 	做的	c=2 d=1 t=3782
zuo ge 	做個	c=0 d=0.1 t=2112
zuo ge pai xu 	做個排序	c=1 d=1 t=2113
zuo guo 	做過	c=0 d=0.1 t=3535
zuo ke yan 	做科研	c=1 d=1 t=4005
zuo shen me 	做什麼	c=1 d=1 t=3087
zuo ti 	做題	c=1 d=1 t=2506
zuo tian 	昨天	c=3 d=1 t=4435
zuo tian jiu 	昨天就	c=1 d=1 t=1763
zuo tian wan shang 	昨天晚上	c=1 d=1 t=4638
zuo wan 	做完	c=1 d=0.492586 t=847
zuo wan 	昨晚	c=2 d=1 t=3713
zuo wan le 	做完了	c=1 d=1 t=3024
zuo wei 	作爲	c=3 d=1 t=4841
zuo wei yi ge 	作爲一個	c=1 d=1 t=2163
zuo ye 	作業	c=3 d=1.00205 t=4918
zuo you 	左右	c=2 d=1.00002 t=2457
zuo zhe ge 	做這個	c=0 d=0.1 t=4143
zuo zhe ge de 	做這個的	c=1 d=1 t=4144
